customer_id,country,signup_date,last_observed_date,source_system,is_simulated,simulation_version
C12715,Sweden,2011-08-25 15:22:00,2011-08-25 15:22:00,UCI Online Retail,False,
C12716,France,2011-07-29 13:28:00,2011-12-06 08:55:00,UCI Online Retail,False,
C12717,Greece,2011-04-08 10:32:00,2011-07-11 14:51:00,UCI Online Retail,False,
C12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,UCI Online Retail,False,
C12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,UCI Online Retail,False,
C12720,Germany,2010-12-05 15:21:00,2011-12-07 08:03:00,UCI Online Retail,False,
C12721,France,2010-12-09 10:14:00,2011-11-08 12:13:00,UCI Online Retail,False,
C12722,France,2011-07-12 11:55:00,2011-09-15 14:50:00,UCI Online Retail,False,
C12723,France,2011-10-05 15:52:00,2011-12-06 10:19:00,UCI Online Retail,False,
C12724,France,2011-01-11 15:00:00,2011-12-04 16:02:00,UCI Online Retail,False,
C12725,Italy,2010-12-03 15:45:00,2010-12-03 15:45:00,UCI Online Retail,False,
C12726,France,2010-12-17 12:56:00,2011-11-11 13:35:00,UCI Online Retail,False,
C12727,France,2011-01-23 15:17:00,2011-11-29 11:46:00,UCI Online Retail,False,
C12728,France,2011-01-11 13:31:00,2011-09-29 15:31:00,UCI Online Retail,False,
C12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,UCI Online Retail,False,
C12731,France,2010-12-10 10:56:00,2011-11-16 11:59:00,UCI Online Retail,False,
C12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,UCI Online Retail,False,
C12733,USA,2011-04-19 16:19:00,2011-04-19 16:19:00,UCI Online Retail,False,
C12734,France,2010-12-22 12:47:00,2010-12-22 12:47:00,UCI Online Retail,False,
C12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,UCI Online Retail,False,
C12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,UCI Online Retail,False,
C12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,UCI Online Retail,False,
C12739,United Arab Emirates,2011-09-01 17:45:00,2011-09-22 13:00:00,UCI Online Retail,False,
C12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,UCI Online Retail,False,
C12743,Unspecified,2011-07-28 16:06:00,2011-07-28 16:21:00,UCI Online Retail,False,
C12744,Singapore,2011-01-25 13:26:00,2011-10-19 11:18:00,UCI Online Retail,False,
C12747,United Kingdom,2010-12-05 15:38:00,2011-12-07 14:34:00,UCI Online Retail,False,
C12748,United Kingdom,2010-12-01 12:48:00,2011-12-09 12:20:00,UCI Online Retail,False,
C12749,United Kingdom,2011-05-10 15:25:00,2011-12-06 09:56:00,UCI Online Retail,False,
C12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,UCI Online Retail,False,
C12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,UCI Online Retail,False,
C12753,Japan,2010-12-12 11:44:00,2011-12-06 11:40:00,UCI Online Retail,False,
C12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,UCI Online Retail,False,
C12755,Japan,2010-12-09 10:44:00,2011-04-04 10:12:00,UCI Online Retail,False,
C12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,UCI Online Retail,False,
C12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,UCI Online Retail,False,
C12758,Portugal,2011-03-08 12:05:00,2011-08-15 10:22:00,UCI Online Retail,False,
C12759,Netherlands,2011-03-09 08:09:00,2011-10-18 14:49:00,UCI Online Retail,False,
C12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,UCI Online Retail,False,
C12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,UCI Online Retail,False,
C12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,UCI Online Retail,False,
C12766,Portugal,2010-12-08 13:53:00,2011-12-06 08:46:00,UCI Online Retail,False,
C12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,UCI Online Retail,False,
C12770,Japan,2011-05-13 09:33:00,2011-05-13 09:33:00,UCI Online Retail,False,
C12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,UCI Online Retail,False,
C12775,Netherlands,2011-02-01 13:45:00,2011-11-22 16:33:00,UCI Online Retail,False,
C12778,Netherlands,2011-01-31 14:35:00,2011-11-20 11:39:00,UCI Online Retail,False,
C12779,Poland,2010-12-03 13:40:00,2011-11-18 17:10:00,UCI Online Retail,False,
C12781,Czech Republic,2011-02-28 08:43:00,2011-11-18 15:45:00,UCI Online Retail,False,
C12782,Portugal,2010-12-17 11:30:00,2011-12-05 09:16:00,UCI Online Retail,False,
C12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,UCI Online Retail,False,
C12784,Portugal,2011-11-24 12:53:00,2011-11-30 15:38:00,UCI Online Retail,False,
C12785,Portugal,2010-12-10 13:48:00,2011-12-07 12:46:00,UCI Online Retail,False,
C12787,Netherlands,2011-05-31 09:36:00,2011-11-30 08:44:00,UCI Online Retail,False,
C12789,Netherlands,2011-10-05 13:34:00,2011-10-05 13:34:00,UCI Online Retail,False,
C12790,Netherlands,2011-05-31 14:14:00,2011-05-31 14:14:00,UCI Online Retail,False,
C12791,Netherlands,2010-12-01 11:27:00,2010-12-01 11:27:00,UCI Online Retail,False,
C12792,Portugal,2011-03-28 11:36:00,2011-03-28 11:36:00,UCI Online Retail,False,
C12793,Portugal,2010-12-03 15:14:00,2011-01-09 12:12:00,UCI Online Retail,False,
C12794,Portugal,2011-09-02 12:01:00,2011-10-17 14:54:00,UCI Online Retail,False,
C12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,UCI Online Retail,False,
C12797,Portugal,2010-12-09 10:55:00,2010-12-14 16:24:00,UCI Online Retail,False,
C12798,Japan,2011-06-22 10:11:00,2011-11-29 15:52:00,UCI Online Retail,False,
C12802,Netherlands,2011-06-06 09:36:00,2011-06-09 09:44:00,UCI Online Retail,False,
C12808,Portugal,2010-12-06 10:27:00,2011-11-03 10:05:00,UCI Online Retail,False,
C12809,Portugal,2011-06-15 10:51:00,2011-06-24 15:15:00,UCI Online Retail,False,
C12811,Portugal,2011-02-28 15:39:00,2011-03-24 09:42:00,UCI Online Retail,False,
C12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,UCI Online Retail,False,
C12814,Poland,2011-08-30 12:11:00,2011-08-30 12:11:00,UCI Online Retail,False,
C12815,Poland,2011-05-25 13:34:00,2011-07-15 10:21:00,UCI Online Retail,False,
C12816,Poland,2011-06-16 13:24:00,2011-09-05 12:41:00,UCI Online Retail,False,
C12817,Austria,2011-03-03 16:28:00,2011-03-03 16:28:00,UCI Online Retail,False,
C12818,Austria,2011-03-23 12:06:00,2011-06-14 13:54:00,UCI Online Retail,False,
C12820,United Kingdom,2011-01-17 12:34:00,2011-12-06 15:12:00,UCI Online Retail,False,
C12821,United Kingdom,2011-05-09 15:51:00,2011-05-09 15:51:00,UCI Online Retail,False,
C12822,United Kingdom,2011-09-13 13:46:00,2011-09-30 10:04:00,UCI Online Retail,False,
C12823,United Kingdom,2011-02-16 12:15:00,2011-09-26 07:35:00,UCI Online Retail,False,
C12824,United Kingdom,2011-10-11 12:49:00,2011-10-11 12:49:00,UCI Online Retail,False,
C12826,United Kingdom,2010-12-09 15:21:00,2011-12-07 10:25:00,UCI Online Retail,False,
C12827,United Kingdom,2011-10-26 15:44:00,2011-12-04 12:17:00,UCI Online Retail,False,
C12828,United Kingdom,2011-08-01 16:16:00,2011-12-07 08:45:00,UCI Online Retail,False,
C12829,United Kingdom,2010-12-14 14:54:00,2011-01-21 12:56:00,UCI Online Retail,False,
C12830,United Kingdom,2011-06-21 10:53:00,2011-11-02 11:54:00,UCI Online Retail,False,
C12831,United Kingdom,2011-03-22 13:02:00,2011-03-22 13:02:00,UCI Online Retail,False,
C12832,United Kingdom,2011-09-02 13:48:00,2011-11-07 13:30:00,UCI Online Retail,False,
C12833,United Kingdom,2011-07-17 13:46:00,2011-07-17 13:46:00,UCI Online Retail,False,
C12834,United Kingdom,2011-03-02 09:49:00,2011-03-02 09:49:00,UCI Online Retail,False,
C12836,United Kingdom,2011-02-01 11:19:00,2011-10-11 15:10:00,UCI Online Retail,False,
C12837,United Kingdom,2011-06-19 16:07:00,2011-06-19 16:07:00,UCI Online Retail,False,
C12838,United Kingdom,2010-12-01 11:57:00,2011-11-06 12:20:00,UCI Online Retail,False,
C12839,United Kingdom,2010-12-07 15:48:00,2011-12-07 12:33:00,UCI Online Retail,False,
C12840,United Kingdom,2011-04-27 12:21:00,2011-07-19 09:29:00,UCI Online Retail,False,
C12841,United Kingdom,2010-12-03 10:43:00,2011-12-05 11:13:00,UCI Online Retail,False,
C12842,United Kingdom,2011-02-04 12:36:00,2011-09-30 15:33:00,UCI Online Retail,False,
C12843,United Kingdom,2011-03-20 14:38:00,2011-10-05 12:09:00,UCI Online Retail,False,
C12844,United Kingdom,2011-08-01 13:11:00,2011-11-10 13:31:00,UCI Online Retail,False,
C12845,United Kingdom,2011-02-22 14:10:00,2011-03-17 13:34:00,UCI Online Retail,False,
C12847,United Kingdom,2011-11-17 13:16:00,2011-11-17 13:16:00,UCI Online Retail,False,
C12849,United Kingdom,2011-03-16 12:26:00,2011-11-08 13:41:00,UCI Online Retail,False,
C12851,United Kingdom,2011-09-04 12:41:00,2011-09-04 12:41:00,UCI Online Retail,False,
C12852,United Kingdom,2011-02-18 08:47:00,2011-02-22 14:56:00,UCI Online Retail,False,
C12853,United Kingdom,2011-01-28 10:28:00,2011-08-24 11:00:00,UCI Online Retail,False,
C12854,United Kingdom,2011-01-25 12:11:00,2011-09-22 12:15:00,UCI Online Retail,False,
C12855,United Kingdom,2010-12-02 09:37:00,2010-12-02 09:37:00,UCI Online Retail,False,
C12856,United Kingdom,2011-10-07 12:38:00,2011-12-02 10:52:00,UCI Online Retail,False,
C12857,United Kingdom,2011-02-10 12:32:00,2011-05-13 10:20:00,UCI Online Retail,False,
C12863,United Kingdom,2011-05-24 17:17:00,2011-10-18 14:15:00,UCI Online Retail,False,
C12864,United Kingdom,2011-07-24 13:03:00,2011-07-24 13:03:00,UCI Online Retail,False,
C12865,Austria,2010-12-15 11:39:00,2011-11-13 14:31:00,UCI Online Retail,False,
C12866,Belgium,2011-03-01 14:11:00,2011-03-01 14:11:00,UCI Online Retail,False,
C12867,United Kingdom,2010-12-14 15:16:00,2011-11-13 15:30:00,UCI Online Retail,False,
C12868,United Kingdom,2010-12-01 12:50:00,2011-06-07 10:42:00,UCI Online Retail,False,
C12870,United Kingdom,2010-12-08 14:27:00,2010-12-08 14:27:00,UCI Online Retail,False,
C12871,United Kingdom,2011-05-16 13:32:00,2011-09-16 15:07:00,UCI Online Retail,False,
C12872,United Kingdom,2010-12-09 14:44:00,2011-01-17 10:52:00,UCI Online Retail,False,
C12873,United Kingdom,2011-03-02 14:58:00,2011-03-02 14:58:00,UCI Online Retail,False,
C12875,United Kingdom,2010-12-12 12:03:00,2011-07-19 15:30:00,UCI Online Retail,False,
C12876,Belgium,2011-05-27 13:34:00,2011-10-13 12:26:00,UCI Online Retail,False,
C12877,United Kingdom,2010-12-16 12:23:00,2011-12-06 10:30:00,UCI Online Retail,False,
C12878,United Kingdom,2011-03-18 14:02:00,2011-11-21 14:30:00,UCI Online Retail,False,
C12879,United Kingdom,2011-09-09 12:11:00,2011-10-26 12:24:00,UCI Online Retail,False,
C12881,United Kingdom,2011-03-09 11:44:00,2011-03-09 11:44:00,UCI Online Retail,False,
C12882,United Kingdom,2011-11-06 11:22:00,2011-11-30 16:18:00,UCI Online Retail,False,
C12883,United Kingdom,2011-09-11 15:18:00,2011-11-15 09:32:00,UCI Online Retail,False,
C12884,United Kingdom,2011-09-12 13:10:00,2011-09-12 13:10:00,UCI Online Retail,False,
C12885,United Kingdom,2011-08-08 11:45:00,2011-10-07 13:40:00,UCI Online Retail,False,
C12886,United Kingdom,2011-05-04 11:21:00,2011-10-03 10:09:00,UCI Online Retail,False,
C12888,United Kingdom,2011-03-29 14:31:00,2011-05-09 16:02:00,UCI Online Retail,False,
C12890,United Kingdom,2011-11-15 17:26:00,2011-11-15 17:26:00,UCI Online Retail,False,
C12891,United Kingdom,2011-02-20 11:28:00,2011-06-07 12:31:00,UCI Online Retail,False,
C12893,United Kingdom,2011-11-09 12:34:00,2011-11-09 12:34:00,UCI Online Retail,False,
C12895,United Kingdom,2011-09-14 08:35:00,2011-10-28 13:51:00,UCI Online Retail,False,
C12897,United Kingdom,2011-02-11 11:40:00,2011-05-19 12:13:00,UCI Online Retail,False,
C12901,United Kingdom,2011-03-14 10:41:00,2011-12-01 10:07:00,UCI Online Retail,False,
C12902,United Kingdom,2011-03-20 12:06:00,2011-03-20 12:06:00,UCI Online Retail,False,
C12904,United Kingdom,2011-06-20 13:18:00,2011-11-21 14:34:00,UCI Online Retail,False,
C12906,United Kingdom,2011-09-22 15:03:00,2011-11-28 09:55:00,UCI Online Retail,False,
C12908,United Kingdom,2011-01-31 12:36:00,2011-10-12 10:11:00,UCI Online Retail,False,
C12909,United Kingdom,2011-03-31 12:51:00,2011-10-31 12:43:00,UCI Online Retail,False,
C12910,United Kingdom,2011-04-12 10:01:00,2011-11-16 14:28:00,UCI Online Retail,False,
C12912,United Kingdom,2011-10-30 11:35:00,2011-12-07 08:55:00,UCI Online Retail,False,
C12913,United Kingdom,2010-12-06 16:36:00,2011-12-05 12:11:00,UCI Online Retail,False,
C12915,United Kingdom,2010-12-02 12:33:00,2011-07-14 11:34:00,UCI Online Retail,False,
C12916,United Kingdom,2011-01-23 10:43:00,2011-07-24 10:35:00,UCI Online Retail,False,
C12917,United Kingdom,2011-08-03 16:42:00,2011-08-03 16:42:00,UCI Online Retail,False,
C12919,United Kingdom,2011-06-23 09:22:00,2011-12-01 13:47:00,UCI Online Retail,False,
C12920,United Kingdom,2011-11-22 15:05:00,2011-11-22 15:05:00,UCI Online Retail,False,
C12921,United Kingdom,2010-12-01 15:06:00,2011-12-06 09:56:00,UCI Online Retail,False,
C12922,United Kingdom,2011-07-01 15:35:00,2011-07-01 15:35:00,UCI Online Retail,False,
C12923,United Kingdom,2011-10-06 16:20:00,2011-10-06 16:20:00,UCI Online Retail,False,
C12924,United Kingdom,2011-01-16 11:49:00,2011-09-12 13:55:00,UCI Online Retail,False,
C12925,United Kingdom,2011-09-26 11:05:00,2011-12-05 11:11:00,UCI Online Retail,False,
C12928,United Kingdom,2010-12-15 15:45:00,2011-11-04 14:24:00,UCI Online Retail,False,
C12929,United Kingdom,2011-02-01 12:08:00,2011-08-09 14:30:00,UCI Online Retail,False,
C12930,United Kingdom,2011-06-21 13:25:00,2011-09-22 15:18:00,UCI Online Retail,False,
C12931,United Kingdom,2010-12-17 09:45:00,2011-11-18 12:39:00,UCI Online Retail,False,
C12933,United Kingdom,2011-03-01 11:30:00,2011-11-15 16:38:00,UCI Online Retail,False,
C12935,United Kingdom,2011-01-24 13:58:00,2011-12-07 17:25:00,UCI Online Retail,False,
C12936,United Kingdom,2011-09-22 13:51:00,2011-11-22 17:32:00,UCI Online Retail,False,
C12937,United Kingdom,2011-03-17 14:19:00,2011-11-24 15:05:00,UCI Online Retail,False,
C12938,United Kingdom,2011-11-14 11:21:00,2011-11-14 11:21:00,UCI Online Retail,False,
C12939,United Kingdom,2011-01-09 11:20:00,2011-10-06 14:33:00,UCI Online Retail,False,
C12940,United Kingdom,2011-09-13 10:16:00,2011-10-24 14:04:00,UCI Online Retail,False,
C12942,United Kingdom,2010-12-09 09:34:00,2011-07-31 14:39:00,UCI Online Retail,False,
C12943,United Kingdom,2011-02-11 15:13:00,2011-02-11 15:13:00,UCI Online Retail,False,
C12944,United Kingdom,2010-12-20 10:41:00,2011-11-04 11:04:00,UCI Online Retail,False,
C12945,United Kingdom,2011-02-24 14:15:00,2011-02-24 14:15:00,UCI Online Retail,False,
C12947,United Kingdom,2010-12-01 16:21:00,2011-07-19 10:06:00,UCI Online Retail,False,
C12948,United Kingdom,2011-03-20 10:17:00,2011-11-23 17:10:00,UCI Online Retail,False,
C12949,United Kingdom,2011-04-01 13:20:00,2011-11-09 11:25:00,UCI Online Retail,False,
C12950,United Kingdom,2011-11-15 13:48:00,2011-12-07 13:17:00,UCI Online Retail,False,
C12951,United Kingdom,2011-01-13 10:33:00,2011-12-01 12:14:00,UCI Online Retail,False,
C12952,United Kingdom,2011-09-22 16:37:00,2011-12-04 10:35:00,UCI Online Retail,False,
C12953,United Kingdom,2011-11-30 09:24:00,2011-11-30 09:24:00,UCI Online Retail,False,
C12955,United Kingdom,2011-03-17 09:03:00,2011-12-08 16:29:00,UCI Online Retail,False,
C12956,United Kingdom,2011-02-06 16:08:00,2011-02-06 16:08:00,UCI Online Retail,False,
C12957,United Kingdom,2011-01-04 12:18:00,2011-12-05 16:32:00,UCI Online Retail,False,
C12962,United Kingdom,2011-08-18 13:38:00,2011-12-02 15:55:00,UCI Online Retail,False,
C12963,United Kingdom,2010-12-09 09:14:00,2011-12-01 12:55:00,UCI Online Retail,False,
C12965,United Kingdom,2011-09-11 15:31:00,2011-09-11 15:31:00,UCI Online Retail,False,
C12966,United Kingdom,2011-11-30 12:38:00,2011-11-30 12:38:00,UCI Online Retail,False,
C12967,United Kingdom,2010-12-03 09:49:00,2011-12-06 14:19:00,UCI Online Retail,False,
C12968,United Kingdom,2011-08-19 15:44:00,2011-08-19 15:44:00,UCI Online Retail,False,
C12970,United Kingdom,2011-01-21 14:04:00,2011-12-02 14:30:00,UCI Online Retail,False,
C12971,United Kingdom,2010-12-02 16:42:00,2011-12-06 12:20:00,UCI Online Retail,False,
C12974,United Kingdom,2011-05-26 09:33:00,2011-05-26 09:33:00,UCI Online Retail,False,
C12976,United Kingdom,2011-05-12 09:55:00,2011-05-12 09:55:00,UCI Online Retail,False,
C12977,United Kingdom,2011-07-06 16:40:00,2011-07-06 16:40:00,UCI Online Retail,False,
C12980,United Kingdom,2010-12-16 11:36:00,2011-07-07 11:42:00,UCI Online Retail,False,
C12981,United Kingdom,2011-07-29 14:14:00,2011-11-10 12:00:00,UCI Online Retail,False,
C12982,United Kingdom,2011-04-11 11:51:00,2011-04-14 10:49:00,UCI Online Retail,False,
C12984,United Kingdom,2011-11-21 12:37:00,2011-11-21 12:37:00,UCI Online Retail,False,
C12985,United Kingdom,2011-11-11 12:44:00,2011-12-09 10:46:00,UCI Online Retail,False,
C12987,United Kingdom,2011-05-26 12:00:00,2011-09-27 12:03:00,UCI Online Retail,False,
C12988,United Kingdom,2011-02-20 14:31:00,2011-02-20 14:31:00,UCI Online Retail,False,
C12989,United Kingdom,2010-12-10 13:24:00,2011-12-06 15:28:00,UCI Online Retail,False,
C12990,United Kingdom,2011-02-02 15:39:00,2011-11-08 13:01:00,UCI Online Retail,False,
C12991,United Kingdom,2011-08-19 14:39:00,2011-11-16 15:34:00,UCI Online Retail,False,
C12993,United Kingdom,2011-02-14 14:29:00,2011-11-16 15:49:00,UCI Online Retail,False,
C12994,United Kingdom,2011-03-16 08:31:00,2011-12-05 15:43:00,UCI Online Retail,False,
C12995,United Kingdom,2011-09-15 15:44:00,2011-09-23 09:20:00,UCI Online Retail,False,
C12997,United Kingdom,2011-01-26 15:49:00,2011-11-17 15:47:00,UCI Online Retail,False,
C12999,United Kingdom,2011-04-08 10:26:00,2011-05-27 13:24:00,UCI Online Retail,False,
C13000,United Kingdom,2010-12-10 10:26:00,2011-08-25 10:43:00,UCI Online Retail,False,
C13001,United Kingdom,2011-01-17 12:45:00,2011-12-05 14:51:00,UCI Online Retail,False,
C13002,United Kingdom,2011-01-25 15:18:00,2011-01-25 15:18:00,UCI Online Retail,False,
C13003,United Kingdom,2011-05-09 08:23:00,2011-08-26 10:50:00,UCI Online Retail,False,
C13004,United Kingdom,2010-12-17 08:20:00,2011-11-28 11:27:00,UCI Online Retail,False,
C13005,United Kingdom,2011-04-07 13:32:00,2011-06-19 10:53:00,UCI Online Retail,False,
C13006,United Kingdom,2011-10-14 13:49:00,2011-10-14 13:49:00,UCI Online Retail,False,
C13008,United Kingdom,2010-12-14 10:28:00,2011-01-20 14:24:00,UCI Online Retail,False,
C13011,United Kingdom,2010-12-02 17:22:00,2010-12-02 17:22:00,UCI Online Retail,False,
C13012,United Kingdom,2011-02-18 09:43:00,2011-11-30 13:05:00,UCI Online Retail,False,
C13013,United Kingdom,2010-12-03 12:28:00,2011-12-08 15:01:00,UCI Online Retail,False,
C13014,United Kingdom,2011-03-03 18:28:00,2011-12-07 09:24:00,UCI Online Retail,False,
C13015,United Kingdom,2011-04-04 14:28:00,2011-10-17 13:19:00,UCI Online Retail,False,
C13016,United Kingdom,2011-08-08 15:00:00,2011-09-27 14:08:00,UCI Online Retail,False,
C13017,United Kingdom,2011-12-02 15:53:00,2011-12-02 15:53:00,UCI Online Retail,False,
C13018,United Kingdom,2011-02-17 11:05:00,2011-11-23 13:28:00,UCI Online Retail,False,
C13021,United Kingdom,2010-12-09 14:12:00,2011-12-05 16:37:00,UCI Online Retail,False,
C13023,United Kingdom,2011-08-02 09:34:00,2011-10-06 16:27:00,UCI Online Retail,False,
C13026,United Kingdom,2011-03-09 11:35:00,2011-12-08 16:58:00,UCI Online Retail,False,
C13027,United Kingdom,2010-12-20 12:45:00,2011-08-18 09:39:00,UCI Online Retail,False,
C13028,United Kingdom,2011-10-25 14:09:00,2011-11-17 11:10:00,UCI Online Retail,False,
C13029,United Kingdom,2010-12-21 13:53:00,2011-11-09 09:13:00,UCI Online Retail,False,
C13030,United Kingdom,2010-12-06 14:31:00,2011-11-28 14:30:00,UCI Online Retail,False,
C13032,United Kingdom,2011-09-13 16:40:00,2011-11-01 09:56:00,UCI Online Retail,False,
C13033,United Kingdom,2010-12-17 14:23:00,2010-12-17 14:23:00,UCI Online Retail,False,
C13034,United Kingdom,2010-12-05 14:52:00,2011-10-16 12:21:00,UCI Online Retail,False,
C13035,United Kingdom,2011-03-24 09:21:00,2011-10-13 12:23:00,UCI Online Retail,False,
C13037,United Kingdom,2011-03-28 15:42:00,2011-07-24 15:46:00,UCI Online Retail,False,
C13038,United Kingdom,2011-02-22 11:43:00,2011-09-20 14:37:00,UCI Online Retail,False,
C13040,United Kingdom,2011-11-06 13:53:00,2011-12-01 10:38:00,UCI Online Retail,False,
C13043,United Kingdom,2011-03-11 14:52:00,2011-03-31 12:14:00,UCI Online Retail,False,
C13044,United Kingdom,2011-02-21 15:20:00,2011-02-21 15:20:00,UCI Online Retail,False,
C13045,United Kingdom,2011-09-01 15:04:00,2011-09-01 15:04:00,UCI Online Retail,False,
C13046,United Kingdom,2011-03-18 15:43:00,2011-11-09 08:36:00,UCI Online Retail,False,
C13047,United Kingdom,2010-12-01 08:34:00,2011-11-08 12:10:00,UCI Online Retail,False,
C13048,United Kingdom,2011-01-16 14:36:00,2011-11-25 13:23:00,UCI Online Retail,False,
C13049,United Kingdom,2011-01-25 16:33:00,2011-10-06 15:31:00,UCI Online Retail,False,
C13050,United Kingdom,2010-12-08 09:30:00,2011-11-30 17:28:00,UCI Online Retail,False,
C13052,United Kingdom,2011-05-11 14:12:00,2011-05-11 14:12:00,UCI Online Retail,False,
C13055,United Kingdom,2011-05-10 08:58:00,2011-10-06 18:57:00,UCI Online Retail,False,
C13058,United Kingdom,2011-07-11 12:01:00,2011-11-15 12:43:00,UCI Online Retail,False,
C13059,United Kingdom,2011-04-04 10:40:00,2011-04-04 10:40:00,UCI Online Retail,False,
