product_id,product_name,median_unit_price,category,cost_ratio,standard_cost,source_system,is_simulated_category,is_simulated_cost,simulation_version
20756,GREEN FERN POCKET BOOK,0.85,Other,0.5535,0.4705,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20757,RED DAISY POCKET BOOK,0.85,Other,0.528,0.4488,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20758,ABSTRACT CIRCLES POCKET BOOK,0.85,Other,0.4144,0.3522,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20759,CHRYSANTHEMUM POCKET BOOK,0.85,Other,0.4234,0.3599,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20760,GARDEN PATH POCKET BOOK,0.85,Other,0.4703,0.3998,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20761,BLUE PAISLEY SKETCHBOOK,3.75,Other,0.6011,2.2541,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20762,GREEN FERN SKETCHBOOK,3.75,Other,0.5901,2.2129,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20763,DAISY SKETCHBOOK,3.75,Other,0.5682,2.1308,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20764,ABSTRACT CIRCLES SKETCHBOOK,3.75,Other,0.388,1.455,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20765,CHRYSANTHEMUM SKETCHBOOK,3.75,Other,0.6658,2.4967,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20766,GARDEN PATH SKETCHBOOK,3.75,Other,0.5845,2.1919,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20767,BLUE PAISLEY JOURNAL,2.55,Other,0.3824,0.9751,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20768,GREEN FERN JOURNAL,2.55,Other,0.3802,0.9695,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20769,DAISY JOURNAL,2.55,Other,0.6722,1.7141,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20770,ABSTRACT CIRCLE JOURNAL,2.51,Other,0.4112,1.0321,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20771,CHRYSANTHEMUM  JOURNAL,2.55,Other,0.3991,1.0177,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20772,GARDEN PATH JOURNAL,2.55,Other,0.3948,1.0067,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20773,BLUE PAISLEY NOTEBOOK,1.65,Stationery,0.4684,0.7729,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20774,GREEN FERN NOTEBOOK,1.65,Stationery,0.5256,0.8672,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20775,DAISY NOTEBOOK,1.63,Stationery,0.4809,0.7839,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20777,CHRYSANTHEMUM NOTEBOOK,1.63,Stationery,0.4611,0.7516,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20778,GARDEN PATH NOTEBOOK,1.65,Stationery,0.5708,0.9418,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20780,BLACK EAR MUFF HEADPHONES,5.49,Other,0.6589,3.6174,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20781,GOLD EAR MUFF HEADPHONES,5.49,Other,0.5043,2.7686,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20782,CAMOUFLAGE EAR MUFF HEADPHONES,5.49,Other,0.4087,2.2438,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20785,FUSCHIA RETRO BAR STOOL,39.95,Other,0.5799,23.167,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20793,BLUE TILED TRAY,6.75,Other,0.6791,4.5839,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20794,BLUE  TILE HOOK,2.55,Other,0.4759,1.2135,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2.1,Other,0.6179,1.2976,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20796,SMALL BLUE PROVENCAL CERAMIC BALL,1.65,Other,0.5518,0.9105,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20798,CLEAR MILKSHAKE GLASS,2.1,Other,0.4283,0.8994,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20801,LARGE PINK GLASS SUNDAE DISH,0.79,Other,0.4597,0.3632,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20802,SMALL GLASS SUNDAE DISH CLEAR,1.65,Other,0.6183,1.0202,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20803,SMALL PINK GLASS SUNDAE DISH,0.42,Other,0.395,0.1659,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20816,GOLD FLOWER CUSHION COVER,1.95,Home Decor,0.5989,1.1679,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20818,GOLD TEDDY BEAR,7.46,Other,0.5494,4.0985,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20819,SILVER TEDDY BEAR,3.75,Other,0.6542,2.4532,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20820,SILVER LOOKING MIRROR,4.95,Other,0.5448,2.6968,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20821,GOLDIE LOOKING MIRROR,4.95,Other,0.518,2.5641,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20823,GOLD WINE GOBLET,0.79,Other,0.4817,0.3805,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20826,SILVER APERITIF GLASS,0.39,Other,0.674,0.2629,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20827,GOLD APERITIF GLASS,0.39,Other,0.5701,0.2223,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20828,GLITTER BUTTERFLY CLIPS,2.55,Other,0.4999,1.2747,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20829,GLITTER HANGING BUTTERFLY STRING,2.1,Other,0.6624,1.391,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20830,SILVER PHOTO FRAME,2.1,Home Decor,0.4805,1.009,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20831,GOLD PHOTO FRAME,2.1,Home Decor,0.6716,1.4104,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20832,RED FLOCK LOVE HEART PHOTO FRAME,0.79,Home Decor,0.5142,0.4062,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20835,FRENCH LATTICE CUSHION COVER,0.83,Home Decor,0.5597,0.4646,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20836,FRENCH PAISLEY CUSHION COVER,0.83,Home Decor,0.5795,0.481,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20837,FRENCH FLORAL CUSHION COVER,0.83,Home Decor,0.3847,0.3193,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20838,FRENCH LATTICE CUSHION COVER,0.85,Home Decor,0.6518,0.554,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20839,FRENCH PAISLEY CUSHION COVER,3.29,Home Decor,0.6253,2.0572,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20840,FRENCH FLORAL CUSHION COVER,0.85,Home Decor,0.5197,0.4417,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20845,ZINC HEART LATTICE 2 WALL PLANTER,6.35,Home Decor,0.6608,4.1961,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.25,Home Decor,0.5087,0.6359,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20847,ZINC HEART LATTICE CHARGER LARGE,3.75,Home Decor,0.4714,1.7678,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20848,ZINC HEART LATTICE CHARGER SMALL,2.95,Home Decor,0.3861,1.139,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20851,ZINC HEART LATTICE TRAY OVAL,5.95,Home Decor,0.5923,3.5242,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20854,BLUE PATCH PURSE PINK HEART,1.65,Accessories,0.3974,0.6557,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20856,DENIM PATCH PURSE PINK BUTTERFLY,1.65,Accessories,0.6576,1.085,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1.65,Accessories,0.663,1.094,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2.1,Accessories,0.433,0.9093,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20861,GOLD COSMETIC BAG PINK STAR,2.1,Accessories,0.518,1.0878,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20866,BLUE ROSE FABRIC MIRROR,1.25,Other,0.4845,0.6056,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20867,PINK ROSE FABRIC MIRROR,1.25,Other,0.5288,0.661,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20868,SILVER FABRIC MIRROR,0.39,Other,0.5977,0.2331,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20869,GOLD FABRIC MIRROR,0.39,Other,0.6441,0.2512,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20871,OPULENT VELVET SET/3 CANDLES,4.21,Home Decor,0.5077,2.1374,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,1.25,Gifts & Seasonal,0.6314,0.7892,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20886,BOX OF 9 PEBBLE CANDLES,1.95,Home Decor,0.5829,1.1367,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,25.49,Home Decor,0.4801,12.2377,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2.55,Other,0.6618,1.6876,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2.95,Other,0.3855,1.1372,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20897,VINTAGE NOTEBOOK PARIS DAYS,2.75,Stationery,0.4005,1.1014,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20898,VINTAGE NOTEBOOK TRAVELOGUE,2.46,Stationery,0.6617,1.6278,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,4.13,Other,0.4023,1.6615,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,4.13,Other,0.4535,1.873,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,4.13,Other,0.4203,1.7358,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20906,VINTAGE NOTEBOOK BEAUTY GIRL,2.95,Stationery,0.6311,1.8617,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20910,VINTAGE PHOTO ALBUM PARIS DAYS,6.35,Other,0.3966,2.5184,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.95,Kitchen & Dining,0.5441,1.6051,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20931,BLUE POT PLANT CANDLE,3.75,Home Decor,0.4671,1.7516,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20932,PINK POT PLANT CANDLE,3.75,Home Decor,0.4415,1.6556,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20933,YELLOW POT PLANT CANDLE,2.95,Home Decor,0.4882,1.4402,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20934,SET/3 POT PLANT CANDLES,5.45,Home Decor,0.54,2.943,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20935,ROUND CACTUS CANDLE,2.95,Home Decor,0.3872,1.1422,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20936,FORKED CACTUS CANDLE,2.95,Kitchen & Dining,0.3811,1.1242,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20941,FROG CANDLE,1.25,Home Decor,0.5227,0.6534,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20954,*USB Office Mirror Ball,8.47,Other,0.4952,4.1943,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1.25,Other,0.4953,0.6191,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20957,PORCELAIN HANGING BELL SMALL,1.45,Other,0.505,0.7322,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20960,WATERMELON BATH SPONGE,2.51,Other,0.5768,1.4478,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20961,STRAWBERRY BATH SPONGE,1.25,Other,0.4764,0.5955,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20963,APPLE BATH SPONGE,1.25,Other,0.394,0.4925,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20964,POLYESTER FILLER PAD 60x40cm,2.55,Other,0.6461,1.6476,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20966,SANDWICH BATH SPONGE,2.46,Other,0.5904,1.4524,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,3.75,Accessories,0.4072,1.527,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3.75,Accessories,0.3933,1.4749,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3.75,Accessories,0.4979,1.8671,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20971,PINK BLUE FELT CRAFT TRINKET BOX,1.25,Other,0.4573,0.5716,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20972,PINK CREAM FELT CRAFT TRINKET BOX,1.25,Other,0.5099,0.6374,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20973,12 PENCIL SMALL TUBE WOODLAND,0.65,Stationery,0.4901,0.3186,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20974,12 PENCILS SMALL TUBE SKULL,0.65,Stationery,0.4134,0.2687,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20975,12 PENCILS SMALL TUBE RED RETROSPOT,0.65,Stationery,0.5449,0.3542,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20977,36 PENCILS TUBE WOODLAND,1.25,Stationery,0.521,0.6512,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20978,36 PENCILS TUBE SKULLS,1.25,Stationery,0.4215,0.5269,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20979,36 PENCILS TUBE RED RETROSPOT,1.25,Stationery,0.3821,0.4776,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20980,36 PENCILS TUBE POSY,1.25,Stationery,0.5587,0.6984,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20981,12 PENCILS TALL TUBE WOODLAND,0.85,Stationery,0.5529,0.47,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20982,12 PENCILS TALL TUBE SKULLS,0.85,Stationery,0.647,0.55,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20983,12 PENCILS TALL TUBE RED RETROSPOT,0.85,Stationery,0.5392,0.4583,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20984,12 PENCILS TALL TUBE POSY,0.29,Stationery,0.3807,0.1104,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20985,HEART CALCULATOR,1.25,Home Decor,0.5471,0.6839,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20986,BLUE CALCULATOR RULER,1.25,Other,0.6606,0.8258,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20992,JAZZ HEARTS PURSE NOTEBOOK,0.39,Accessories,0.4121,0.1607,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20996,JAZZ HEARTS ADDRESS BOOK,0.19,Home Decor,0.64,0.1216,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20997,ROSE DU SUD CUSHION COVER,4.13,Home Decor,0.4054,1.6743,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
20998,ROSE DU SUD OVEN GLOVE,2.95,Other,0.4394,1.2962,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21000,ROSE DU SUD COSMETICS BAG,3.36,Accessories,0.629,2.1134,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21001,ROSE DU SUD WASHBAG,4.13,Accessories,0.4375,1.8069,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21002,ROSE DU SUD DRAWSTRING BAG,3.29,Accessories,0.4129,1.3584,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21003,ROSE DU SUD CUSHION COVER,5.79,Home Decor,0.4273,2.4741,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21009,ETCHED GLASS STAR TREE DECORATION,1.25,Home Decor,0.6165,0.7706,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21011,GLITTER SNOW PEAR TREE DECORATION,1.45,Home Decor,0.6723,0.9748,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21012,ANTIQUE ALL GLASS CANDLESTICK,2.46,Home Decor,0.4917,1.2096,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21014,SWISS CHALET TREE DECORATION,0.83,Home Decor,0.5689,0.4722,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21015,DARK BIRD HOUSE TREE DECORATION,0.83,Home Decor,0.6668,0.5534,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21018,BIRD BOX CHRISTMAS TREE DECORATION,0.85,Gifts & Seasonal,0.6106,0.519,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21025,SPACE FROG,1.25,Other,0.3872,0.484,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21026,SPACE OWL,1.25,Other,0.384,0.48,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21027,NINJA RABBIT PINK,1.25,Other,0.4918,0.6148,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21028,NINJA RABBIT BLACK,1.25,Other,0.403,0.5038,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21030,SPACE CADET RED,1.25,Other,0.5344,0.668,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21031,SPACE CADET BLACK,1.25,Other,0.5906,0.7383,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21032,SPACE CADET WHITE,1.25,Other,0.4197,0.5246,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2.95,Accessories,0.5604,1.6532,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21034,REX CASH+CARRY JUMBO SHOPPER,0.95,Other,0.6774,0.6435,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21035,SET/2 RED RETROSPOT TEA TOWELS,3.25,Kitchen & Dining,0.6399,2.0797,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,0.79,Other,0.6588,0.5205,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21039,RED RETROSPOT SHOPPING BAG,2.55,Accessories,0.3946,1.0062,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21040,MODERN VINTAGE COTTON SHOPPING BAG,1.67,Accessories,0.595,0.9936,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21041,RED RETROSPOT OVEN GLOVE DOUBLE,2.95,Other,0.5637,1.6629,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21042,RED RETROSPOT APRON,5.95,Other,0.6036,3.5914,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21043,APRON MODERN VINTAGE COTTON,1.95,Other,0.4711,0.9186,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21051,RIBBONS PURSE,2.1,Accessories,0.4098,0.8606,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21054,NURSE'S BAG SOFT TOY,8.95,Accessories,0.5352,4.79,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21055,TOOL BOX SOFT TOY,8.95,Other,0.6351,5.6841,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21056,DOCTOR'S BAG SOFT TOY,8.95,Accessories,0.6181,5.532,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21058,PARTY INVITES WOODLAND,0.85,Other,0.5058,0.4299,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21059,PARTY INVITES DINOSAURS,0.85,Other,0.6056,0.5148,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21060,PARTY INVITES BALLOON GIRL,0.85,Other,0.6647,0.565,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21061,PARTY INVITES FOOTBALL,0.85,Other,0.4461,0.3792,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21062,PARTY INVITES SPACEMAN,0.85,Other,0.5822,0.4949,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21063,PARTY INVITES JAZZ HEARTS,0.85,Home Decor,0.5895,0.5011,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21064,BOOM BOX SPEAKER BOYS,4.13,Other,0.6547,2.7039,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
21065,BOOM BOX SPEAKER GIRLS,4.13,Other,0.4691,1.9374,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
