customer_id,last_purchase,frequency,monetary,gross_margin,fulfilment_cost,recency_days,observed_historical_clv,r_score,f_score,m_score,rfm_segment
C12700,2011-12-02,9,5158.854,2379.7717000000002,1055.4,8,1324.3717000000001,4,1,5,Other
C12701,2011-11-08,17,1789.846,852.2492,284.1,32,568.1492,2,4,4,At Risk
C12702,2011-11-20,8,2077.9514999999997,948.9735999999999,38.8,20,910.1736,3,1,4,Other
C12703,2011-12-04,15,1445.2865,707.9167,106.6,6,601.3167,4,4,3,Loyal
C12704,2011-12-04,15,2590.808,1272.3339,369.5,6,902.8339000000001,4,4,4,Champions
C12705,2011-11-24,21,7711.408,3510.1945,1431.65,16,2078.5445,3,5,5,Loyal
C12707,2011-12-02,11,1087.681,494.1356,114.95,8,379.1856,4,2,3,Potential Loyalists
C12708,2011-11-30,20,3505.321,1714.9448,490.0,10,1224.9448,4,5,5,Champions
C12709,2011-12-05,24,10196.5795,4735.6669,1398.3,5,3337.3669,5,5,5,Champions
C12710,2011-11-17,12,1621.1399999999999,752.8487,319.75,23,433.0987,2,3,4,At Risk
C12712,2011-11-11,18,4731.67,2185.2400000000002,387.3,29,1797.9400000000003,2,5,5,At Risk
C12713,2011-12-09,14,1428.814,697.7271000000001,218.0,1,479.72710000000006,5,4,3,Loyal
C12714,2011-11-30,10,4892.1165,2268.3275,1088.8500000000001,10,1179.4774999999997,4,2,5,Potential Loyalists
C12715,2011-11-08,14,69056.99500000001,40833.532100000004,109.95,32,40723.58210000001,2,4,5,At Risk
C12716,2011-12-06,8,1210.833,589.9671,261.9,4,328.0671,5,1,3,Other
C12717,2011-11-30,12,1474.755,744.5211,207.25,10,537.2711,4,3,3,Potential Loyalists
C12718,2011-09-29,10,566.8685,267.8391,99.25,72,168.58909999999997,1,2,1,Lost
C12719,2011-12-04,7,945.167,446.6338,144.1,6,302.53380000000004,4,1,2,Other
C12720,2011-12-07,35,6065.1404999999995,2705.3914,1660.25,3,1045.1414,5,5,5,Champions
C12721,2011-11-08,9,2846.919,1295.7216,694.35,32,601.3716000000001,2,1,5,Other
C12722,2011-11-14,12,1348.78,680.152,222.70000000000002,26,457.452,2,3,3,At Risk
C12723,2011-12-06,13,1048.4545,467.5969,172.0,4,295.5969,5,3,2,Potential Loyalists
C12724,2011-12-04,12,1434.9655,646.5515,179.15,6,467.40150000000006,4,3,3,Potential Loyalists
C12725,2011-11-13,5,583.7355,311.7541,68.5,27,243.2541,2,1,1,Other
C12726,2011-11-11,15,3146.5344999999998,1428.3587,1126.6000000000001,29,301.75869999999986,2,4,5,At Risk
C12727,2011-11-29,13,4249.149,2073.8840999999998,751.85,11,1322.0340999999999,4,3,5,Potential Loyalists
C12728,2011-09-29,10,1072.5835,514.418,160.75,72,353.668,1,2,2,Lost
C12729,2011-12-04,12,1074.012,506.0425,110.35000000000001,6,395.6925,4,3,3,Potential Loyalists
C12731,2011-11-16,30,19850.357,8751.9537,3000.05,24,5751.9037,2,5,5,At Risk
C12732,2011-12-05,5,549.5635,268.7455,52.349999999999994,5,216.3955,5,1,1,Other
C12733,2011-09-29,7,557.6975,231.14350000000002,64.75,72,166.39350000000002,1,1,1,Lost
C12734,2011-12-03,10,553.008,169.0034,57.800000000000004,7,111.20339999999999,4,2,1,Potential Loyalists
C12735,2011-10-10,11,1165.5875,545.627,159.4,61,386.227,1,2,3,Lost
C12736,2011-10-03,8,797.222,334.8499,78.1,68,256.7499,1,1,2,Lost
C12738,2011-09-09,6,399.21299999999997,200.8029,67.55,92,133.2529,1,1,1,Lost
C12739,2011-09-22,9,1282.29,623.7716,185.70000000000002,79,438.0716,1,1,3,Lost
C12740,2011-11-28,15,1098.2175,524.2403,165.9,12,358.34030000000007,4,4,3,Loyal
C12743,2011-12-09,12,843.0525,412.1162,139.95,1,272.1662,5,3,2,Potential Loyalists
C12744,2011-10-19,19,21785.501500000002,16656.6673,1868.55,52,14788.117300000002,1,5,5,At Risk
C12747,2011-12-07,20,4921.4245,2191.6068999999998,475.05,3,1716.5568999999998,5,5,5,Champions
C12748,2011-12-09,215,33434.3725,7761.7495,8868.0,1,-1106.2505,5,5,5,Champions
C12749,2011-12-06,15,4567.9515,2146.4546,542.3,4,1604.1546,5,4,5,Champions
C12750,2011-11-01,8,613.756,280.1707,66.7,39,213.47070000000002,2,1,1,Other
C12752,2011-11-24,7,4724.052,2032.9924,809.85,16,1223.1424000000002,3,1,5,Other
C12753,2011-11-17,14,22005.6755,9238.0704,4018.95,23,5219.120400000001,2,4,5,At Risk
C12754,2011-11-29,11,3571.782,1144.5117000000002,2296.1,11,-1151.5882999999997,4,2,5,Potential Loyalists
C12755,2011-09-09,17,4705.948,2417.8542,569.4,92,1848.4542000000001,1,4,5,At Risk
C12756,2011-11-29,10,638.96,275.6604,76.2,11,199.4604,4,2,1,Potential Loyalists
C12757,2011-11-24,31,8911.0725,6027.0008,895.25,16,5131.7508,3,5,5,Loyal
C12758,2011-11-15,10,3171.3455,1440.3139,766.9,25,673.4139000000001,2,2,5,Other
C12759,2011-12-06,14,2417.5525,1139.6783,349.75,4,789.9283,5,4,4,Champions
C12762,2011-12-02,9,2366.3675,1066.2367,449.40000000000003,8,616.8366999999998,4,1,4,Other
C12763,2011-10-05,14,1110.075,551.5529,147.8,66,403.7529,1,4,3,At Risk
C12764,2011-12-04,8,2182.2105,1034.8386,151.15,6,883.6886000000001,4,1,4,Other
C12766,2011-12-06,14,7330.961,3490.8789,1295.15,4,2195.7289,5,4,5,Champions
C12769,2011-11-30,9,1803.0484999999999,801.5183,151.75,10,649.7683,4,1,4,Other
C12770,2011-10-05,6,1646.1770000000001,679.7505,275.5,66,404.2505,1,1,4,Lost
C12772,2011-11-22,12,1363.157,683.0656,229.85,18,453.2156,3,3,3,Other
C12775,2011-11-22,21,2193.849,1038.4453,349.85,18,688.5953000000001,3,5,4,Loyal
C12778,2011-11-20,14,1330.6085,576.7107,310.95,20,265.7607,3,4,3,Loyal
C12779,2011-11-20,16,4368.327,1626.5744,730.9,20,895.6744,3,4,5,Loyal
C12781,2011-12-09,17,1503.1175,711.5721,277.3,1,434.27209999999997,5,4,3,Loyal
C12782,2011-12-05,12,3054.73,1490.434,401.55,5,1088.884,5,3,5,Potential Loyalists
C12783,2011-12-07,15,2709.812,1518.2691,241.35,3,1276.9191,5,4,4,Champions
C12784,2011-12-09,19,1565.599,714.3457999999999,149.9,1,564.4458,5,5,4,Champions
C12785,2011-11-08,11,834.662,389.1447,76.3,32,312.8447,2,2,2,Other
C12787,2011-11-30,13,845.5625,345.2456,117.9,10,227.34560000000002,4,3,2,Potential Loyalists
C12789,2011-11-23,10,553.206,260.3491,27.05,17,233.2991,3,2,1,Other
C12790,2011-12-04,15,1062.9395,480.6771,105.95,6,374.7271,4,4,2,Loyal
C12791,2011-10-21,7,701.553,281.5515,53.15,50,228.40149999999997,1,1,1,Lost
C12792,2011-11-03,5,664.8235,334.6671,85.25,37,249.4171,2,1,1,Other
C12793,2011-10-29,8,921.7225,473.0735,119.45,42,353.62350000000004,1,1,2,Lost
C12794,2011-11-29,12,1394.3905,603.6922999999999,232.85,11,370.8422999999999,4,3,3,Potential Loyalists
C12795,2011-12-09,13,1190.487,586.4322,59.8,1,526.6322,5,3,3,Potential Loyalists
C12797,2011-10-24,9,666.1385,321.3238,62.9,47,258.4238,1,1,1,Lost
C12798,2011-11-29,12,7372.224,1836.2047,1868.55,11,-32.34529999999995,4,3,5,Potential Loyalists
C12802,2011-11-22,7,775.962,370.6707,129.70000000000002,18,240.9707,3,1,2,Other
C12808,2011-11-03,12,1020.5385,512.86,91.0,37,421.86,2,3,2,At Risk
C12809,2011-10-08,11,977.854,470.1364,106.7,63,363.4364,1,2,2,Lost
C12811,2011-11-15,16,1093.0075,513.3289,121.0,25,392.3289,2,4,3,At Risk
C12812,2011-10-26,10,1682.452,714.2773,82.9,45,631.3773,1,2,4,Lost
C12814,2011-11-30,14,727.7785,328.5743,49.7,10,278.8743,4,4,1,Loyal
C12815,2011-11-22,13,1670.5265,868.3842,165.35,18,703.0341999999999,3,3,4,Other
C12816,2011-09-05,11,1176.3115,563.12,74.05,96,489.07,1,2,3,Lost
C12817,2011-10-14,4,349.334,173.4985,28.3,57,145.1985,1,1,1,Lost
C12818,2011-09-24,7,1947.4465,873.7649,345.1,77,528.6649,1,1,4,Lost
C12820,2011-12-06,15,1562.414,727.4748,282.7,4,444.77479999999997,5,4,4,Champions
C12821,2011-11-28,13,771.1659999999999,349.3326,62.15,12,287.18260000000004,4,3,2,Potential Loyalists
C12822,2011-11-24,12,1505.456,667.1587,220.25,16,446.90869999999995,3,3,3,Other
C12823,2011-09-26,12,2186.9865,1235.7531999999999,98.5,75,1137.2531999999999,1,3,4,At Risk
C12824,2011-12-09,11,2870.6144999999997,1448.6134,111.05,1,1337.5634,5,2,5,Potential Loyalists
C12826,2011-12-07,15,2076.6965,911.8824,395.05,3,516.8324,5,4,4,Champions
C12827,2011-12-04,12,907.6145,415.7661,94.0,6,321.7661,4,3,2,Potential Loyalists
C12828,2011-12-07,17,1692.3695,705.5292,202.6,3,502.9291999999999,5,4,4,Champions
C12829,2011-11-06,7,496.88,121.44930000000001,144.35,34,-22.900699999999986,2,1,1,Other
C12830,2011-11-02,16,7181.3825,1617.3753,3471.1,38,-1853.7247,2,4,5,At Risk
C12831,2011-11-06,13,681.2814999999999,319.5432,84.75,34,234.7932,2,3,1,At Risk
C12832,2011-11-25,12,866.8634999999999,408.33119999999997,95.25,15,313.08119999999997,3,3,2,Other
C12833,2011-12-05,12,1017.6005,477.9833,84.15,5,393.8333,5,3,2,Potential Loyalists
C12834,2011-11-20,11,962.7405,468.57959999999997,70.45,20,398.1296,3,2,2,Other
C12836,2011-10-28,19,3479.8015,1689.4587999999999,416.25,43,1273.2087999999999,1,5,5,At Risk
C12837,2011-11-18,17,1072.175,454.8438,66.45,22,388.3938,3,4,2,Loyal
C12838,2011-11-06,10,1252.473,592.8011,148.55,34,444.2511,2,2,3,Other
C12839,2011-12-07,21,5871.704,2611.0434,1350.15,3,1260.8934,5,5,5,Champions
C12840,2011-12-07,16,3755.044,1714.705,562.15,3,1152.5549999999998,5,4,5,Champions
C12841,2011-12-05,36,4392.862,1945.4735,981.25,5,964.2235000000001,5,5,5,Champions
C12842,2011-12-08,9,1524.9655,682.4067,213.05,2,469.3567,5,1,3,Other
C12843,2011-10-05,18,4451.042,2215.0269,300.35,66,1914.6769,1,5,5,At Risk
C12844,2011-11-10,11,1053.8595,512.38,69.7,30,442.68,2,2,2,Other
C12845,2011-12-08,13,1032.51,484.4629,94.95,2,389.5129,5,3,2,Potential Loyalists
C12847,2011-12-06,12,1279.312,602.3860999999999,337.05,4,265.33609999999993,5,3,3,Potential Loyalists
C12849,2011-12-03,10,1405.8815,541.2493000000001,233.7,7,307.5493000000001,4,2,3,Potential Loyalists
C12851,2011-11-28,10,607.9165,305.0737,62.449999999999996,12,242.62369999999999,4,2,1,Potential Loyalists
C12852,2011-09-01,11,920.7955,434.63579999999996,82.9,100,351.7357999999999,1,2,2,Lost
C12853,2011-10-21,18,2674.547,1240.6642,313.45,50,927.2141999999999,1,5,4,At Risk
C12854,2011-11-05,10,1684.689,792.9594999999999,237.1,35,555.8594999999999,2,2,4,Other
C12855,2011-09-30,11,598.0575,267.871,35.85,71,232.021,1,2,1,Lost
C12856,2011-12-02,19,2741.0565,1252.7609,408.55,8,844.2109,4,5,5,Champions
C12857,2011-11-17,15,1657.299,820.554,157.1,23,663.454,2,4,4,At Risk
C12863,2011-10-18,10,1125.2459999999999,530.4412,93.7,53,436.7412,1,2,3,Lost
C12864,2011-10-22,10,759.058,315.864,104.25,49,211.61399999999998,1,2,1,Lost
C12865,2011-12-08,12,2266.641,1050.6441,352.55,2,698.0941,5,3,4,Potential Loyalists
C12866,2011-10-09,11,949.9035,469.6208,86.4,62,383.22079999999994,1,2,2,Lost
C12867,2011-11-13,16,4418.9065,2017.9863,1531.5,27,486.4863,2,4,5,At Risk
C12868,2011-11-15,14,1938.161,925.4599999999999,349.55,25,575.9099999999999,2,4,4,At Risk
C12870,2011-09-20,10,522.888,270.3294,30.75,81,239.57940000000002,1,2,1,Lost
C12871,2011-11-09,6,728.0675,334.49399999999997,83.35,31,251.14399999999998,2,1,1,Other
C12872,2011-11-25,14,1227.884,569.3842999999999,144.2,15,425.18429999999995,3,4,3,Loyal
C12873,2011-11-18,9,930.803,453.0036,72.1,22,380.9036,3,1,2,Other
C12875,2011-11-06,14,1004.977,464.52869999999996,741.9,34,-277.3713,2,4,2,At Risk
C12876,2011-11-10,11,2682.2315,1169.3049,706.95,30,462.35490000000004,2,2,4,Other
C12877,2011-12-06,18,1709.426,726.2618,427.15000000000003,4,299.11179999999996,5,5,4,Champions
C12878,2011-12-07,13,1419.913,674.7618,222.5,3,452.2618,5,3,3,Potential Loyalists
C12879,2011-11-22,15,1173.68,553.0701,166.7,18,386.37010000000004,3,4,3,Loyal
C12881,2011-09-12,13,957.8965,515.5277,49.95,89,465.5777,1,3,2,At Risk
C12882,2011-11-30,8,1770.7105,789.2850999999999,105.3,10,683.9851,4,1,4,Other
C12883,2011-12-05,14,3276.2045000000003,1588.4392,98.3,5,1490.1392,5,4,5,Champions
C12884,2011-11-08,11,774.472,357.5445,40.85,32,316.6945,2,2,2,Other
C12885,2011-11-04,11,1598.5105,759.4984,253.4,36,506.09839999999997,2,2,4,Other
C12886,2011-11-26,8,1923.4345,908.6386,288.1,14,620.5386,3,1,4,Other
C12888,2011-10-16,11,814.2139999999999,364.6814,55.25,55,309.4314,1,2,2,Lost
C12890,2011-11-15,10,922.088,479.06510000000003,116.15,25,362.91510000000005,2,2,2,Other
C12891,2011-11-14,10,796.704,354.2311,354.1,26,0.13110000000000355,2,2,2,Other
C12893,2011-12-06,8,406.996,202.8351,50.699999999999996,4,152.13510000000002,5,1,1,Other
C12895,2011-11-16,7,610.7574999999999,294.80719999999997,87.9,24,206.90719999999996,2,1,1,Other
C12897,2011-10-13,10,626.0015,303.01890000000003,60.4,58,242.61890000000002,1,2,1,Lost
C12901,2011-12-04,34,17995.1995,6299.1497,8092.3,6,-1793.1503000000002,4,5,5,Champions
C12902,2011-09-04,9,545.13,275.25280000000004,46.65,97,228.60280000000003,1,1,1,Lost
C12904,2011-11-21,7,809.778,381.0666,118.8,19,262.2666,3,1,2,Other
C12906,2011-11-28,17,3408.7335,1551.0325,647.55,12,903.4825000000001,4,4,5,Champions
C12908,2011-09-27,6,971.1445,224.34979999999996,431.85,74,-207.50020000000006,1,1,2,Lost
C12909,2011-10-31,15,2673.176,1194.444,480.40000000000003,40,714.0439999999999,2,4,4,At Risk
C12910,2011-11-16,17,3711.6255,1724.4424999999999,620.4,24,1104.0425,2,4,5,At Risk
C12912,2011-12-07,14,2097.19,810.9535,262.1,3,548.8534999999999,5,4,4,Champions
C12913,2011-12-05,16,3316.7895,1558.2839999999999,528.0,5,1030.2839999999999,5,4,5,Champions
C12915,2011-10-28,9,779.656,372.5756,57.449999999999996,43,315.1256,1,1,2,Lost
C12916,2011-11-24,13,3448.0805,1599.1548,409.65,16,1189.5048000000002,3,3,5,Other
C12917,2011-11-01,10,1062.9865,427.46209999999996,69.45,39,358.0121,2,2,2,Other
C12919,2011-12-01,15,1777.727,758.0583,262.4,9,495.65830000000005,4,4,4,Champions
C12920,2011-12-04,11,579.092,262.8611,74.95,6,187.91110000000003,4,2,1,Potential Loyalists
C12921,2011-11-30,41,16876.828,7574.9744,3344.9,10,4230.0743999999995,4,5,5,Champions
C12922,2011-09-14,11,956.6885,475.05129999999997,161.0,87,314.05129999999997,1,2,2,Lost
C12923,2011-12-06,9,657.606,315.9036,46.6,4,269.30359999999996,5,1,1,Other
C12924,2011-09-21,15,1512.092,681.74,203.9,80,477.84000000000003,1,4,3,At Risk
C12925,2011-12-05,15,1331.418,600.6914,233.15,5,367.54140000000007,5,4,3,Loyal
C12928,2011-11-04,13,4204.6585,2019.3656999999998,539.65,36,1479.7156999999997,2,3,5,At Risk
C12929,2011-10-02,18,1365.2265,621.8334,67.4,69,554.4334,1,5,3,At Risk
C12930,2011-11-17,9,740.091,364.2132,108.9,23,255.31319999999997,2,1,1,Other
C12931,2011-11-18,16,42195.918,15524.2269,9805.9,22,5718.3269,3,4,5,Loyal
C12933,2011-11-30,11,992.081,468.9123,203.0,10,265.9123,4,2,2,Potential Loyalists
C12935,2011-12-07,17,2752.6865,1280.1162,684.7,3,595.4161999999999,5,4,5,Champions
C12936,2011-12-01,12,1367.641,625.6089,217.4,9,408.20889999999997,4,3,3,Potential Loyalists
C12937,2011-12-04,13,3073.9585,1475.3686,377.05,6,1098.3186,4,3,5,Potential Loyalists
C12938,2011-11-16,14,758.0145,384.2482,86.35,24,297.8982,2,4,1,At Risk
C12939,2011-10-06,11,11713.302,4512.9065,1716.35,65,2796.5565,1,2,5,Lost
C12940,2011-10-16,5,1018.998,479.8922,149.05,55,330.8422,1,1,2,Lost
C12942,2011-11-25,13,1215.2069999999999,579.5797,100.8,15,478.7797,3,3,3,Other
C12943,2011-04-24,8,701.2044999999999,323.6783,28.65,230,295.0283,1,1,1,Lost
C12944,2011-11-24,9,894.471,415.3085,122.45,16,292.8585,3,1,2,Other
C12945,2011-11-17,16,1165.107,547.8429,99.3,23,448.5429,2,4,3,At Risk
C12947,2011-12-08,16,2156.9355,1014.8074,434.3,2,580.5074,5,4,4,Champions
C12948,2011-11-30,18,2899.9175,1424.7163,408.6,10,1016.1163,4,5,5,Champions
C12949,2011-11-09,18,5101.1375,2411.6394999999998,860.65,31,1550.9894999999997,2,5,5,At Risk
C12950,2011-12-07,14,2426.3455,980.916,510.3,3,470.61600000000004,5,4,4,Champions
C12951,2011-12-01,14,1411.611,679.6501,195.55,9,484.10009999999994,4,4,3,Loyal
C12952,2011-12-04,14,2787.3385,1350.4259,254.35,6,1096.0759,4,4,5,Champions
C12953,2011-12-01,5,506.063,247.84,40.95,9,206.89,4,1,1,Other
C12955,2011-12-08,19,5098.1785,2299.8192,1304.0,2,995.8191999999999,5,5,5,Champions
C12956,2011-11-10,8,550.838,254.8728,37.25,30,217.6228,2,1,1,Other
C12957,2011-11-30,18,4443.4545,2077.4748,918.25,10,1159.2248,4,5,5,Champions
C12962,2011-12-02,14,1151.707,508.1398,82.2,8,425.9398,4,4,3,Loyal
C12963,2011-12-07,18,2424.004,1146.7179,340.6,3,806.1179000000001,5,5,4,Champions
C12965,2011-11-20,17,1695.4445,821.6021000000001,142.5,20,679.1021000000001,3,4,4,Loyal
C12966,2011-11-30,12,577.547,274.2805,56.550000000000004,10,217.7305,4,3,1,Potential Loyalists
C12967,2011-11-08,10,2196.398,1079.9735,183.15,32,896.8235000000001,2,2,4,Other
C12968,2011-09-27,9,736.833,337.2947,49.1,74,288.19469999999995,1,1,1,Lost
C12970,2011-12-02,12,854.6955,377.735,120.35,8,257.385,4,3,2,Potential Loyalists
C12971,2011-12-06,98,11951.176,5326.38,3284.75,4,2041.63,5,5,5,Champions
C12974,2011-12-01,7,394.685,186.9579,25.05,9,161.90789999999998,4,1,1,Other
C12976,2011-11-09,11,1090.4125,490.2802,221.1,31,269.1802,2,2,3,Other
C12977,2011-12-02,11,436.489,188.05339999999998,33.0,8,155.05339999999998,4,2,1,Potential Loyalists
C12980,2011-11-30,20,7742.3055,3333.4822,337.40000000000003,10,2996.0822,4,5,5,Champions
C12981,2011-11-10,9,619.448,252.8139,101.95,30,150.8639,2,1,1,Other
C12982,2011-10-15,8,748.4155,333.154,120.60000000000001,56,212.55399999999997,1,1,1,Lost
C12984,2011-11-27,8,512.69,250.0443,31.3,13,218.74429999999998,3,1,1,Other
C12985,2011-12-09,18,2332.574,621.4499000000001,589.05,1,32.399900000000116,5,5,4,Champions
C12987,2011-10-15,8,799.125,375.5401,88.5,56,287.0401,1,1,2,Lost
C12988,2011-12-09,15,1031.1255,480.2017,85.5,1,394.7017,5,4,2,Loyal
C12989,2011-12-06,32,8033.267,3056.7271,1079.55,4,1977.1771,5,5,5,Champions
C12990,2011-11-08,8,749.6435,346.0931,83.95,32,262.1431,2,1,1,Other
C12991,2011-11-16,10,962.183,469.74249999999995,161.25,24,308.49249999999995,2,2,2,Other
C12993,2011-11-16,14,1226.6595,622.3226999999999,113.10000000000001,24,509.2226999999999,2,4,3,At Risk
C12994,2011-12-09,15,1597.9975,735.7416,196.05,1,539.6915999999999,5,4,4,Champions
C12995,2011-12-08,14,1195.997,543.4922,87.0,2,456.4922,5,4,3,Loyal
C12997,2011-11-19,12,1600.0135,736.7443,260.0,21,476.74429999999995,3,3,4,Other
C12999,2011-10-17,11,832.6165,352.826,141.0,54,211.82600000000002,1,2,2,Lost
C13000,2011-12-08,13,979.896,451.0755,161.15,2,289.92549999999994,5,3,2,Potential Loyalists
C13001,2011-12-05,16,9957.593,4492.0554999999995,1929.45,5,2562.6054999999997,5,4,5,Champions
C13002,2011-11-10,13,783.2525,345.8257,56.45,30,289.3757,2,3,2,At Risk
C13003,2011-11-14,8,458.117,194.2871,52.25,26,142.0371,2,1,1,Other
C13004,2011-11-28,26,6473.259,2841.8024,1714.4,12,1127.4024,4,5,5,Champions
C13005,2011-10-28,9,844.375,385.95,80.6,43,305.35,1,1,2,Lost
C13006,2011-12-03,13,909.121,431.37550000000005,48.8,7,382.57550000000003,4,3,2,Potential Loyalists
C13008,2011-11-07,10,606.835,290.3271,89.3,33,201.02709999999996,2,2,1,Other
C13011,2011-11-13,9,424.5785,190.35,30.65,27,159.7,2,1,1,Other
C13012,2011-11-30,19,2125.0215,1003.5683,312.65000000000003,10,690.9183,4,5,4,Champions
C13013,2011-12-08,18,5168.9235,2413.353,792.8000000000001,2,1620.5529999999999,5,5,5,Champions
C13014,2011-11-29,19,3811.852,1774.1823,339.55,11,1434.6323,4,5,5,Champions
C13015,2011-11-09,17,4180.8655,2051.8763,596.6,31,1455.2763,2,4,5,At Risk
C13016,2011-10-30,12,1167.6695,556.8428,209.65,41,347.19280000000003,1,3,3,At Risk
C13017,2011-12-09,5,418.212,138.1798,28.35,1,109.8298,5,1,1,Other
C13018,2011-11-23,36,7817.288,3650.2586,1926.55,17,1723.7086000000002,3,5,5,Loyal
C13021,2011-12-05,22,3473.8115,1613.9532,508.15000000000003,5,1105.8031999999998,5,5,5,Champions
C13023,2011-11-15,14,1325.5025,616.5274,131.9,25,484.62739999999997,2,4,3,At Risk
C13026,2011-12-08,17,1917.277,397.6477,597.6,2,-199.95230000000004,5,4,4,Champions
C13027,2011-12-02,16,7600.115,2279.0571,6084.75,8,-3805.6929,4,4,5,Champions
C13028,2011-11-22,8,1083.488,483.8704,299.40000000000003,18,184.47039999999998,3,1,3,Other
C13029,2011-11-09,8,1565.018,932.1152,58.45,31,873.6651999999999,2,1,4,Other
C13030,2011-11-28,14,1464.4025,698.2346,162.9,12,535.3346,4,4,3,Loyal
C13032,2011-11-08,11,1527.7,743.1696000000001,156.75,32,586.4196000000001,2,2,3,Other
C13033,2011-10-05,9,660.837,314.1739,57.55,66,256.6239,1,1,1,Lost
C13034,2011-11-25,9,1017.0275,484.4691,147.45,15,337.01910000000004,3,1,2,Other
C13035,2011-10-31,8,1140.2604999999999,509.2174,242.2,40,267.0174,2,1,3,Other
C13037,2011-12-07,10,1241.914,573.2735,170.65,3,402.62350000000004,5,2,3,Potential Loyalists
C13038,2011-11-11,11,1413.212,636.2438999999999,152.1,29,484.1438999999999,2,2,3,Other
C13040,2011-12-01,13,1142.1235,533.2708,160.4,9,372.87080000000003,4,3,3,Potential Loyalists
C13043,2011-12-05,15,1128.2385,502.7298,131.8,5,370.9298,5,4,3,Loyal
C13044,2011-11-23,8,789.8215,354.6307,170.85,17,183.7807,3,1,2,Other
C13045,2011-12-06,8,625.4785,271.3773,99.1,4,172.2773,5,1,1,Other
C13046,2011-11-09,12,1093.322,517.6693,119.55,31,398.1193,2,3,3,At Risk
C13047,2011-11-08,16,3447.502,1635.2183,503.35,32,1131.8683,2,4,5,At Risk
C13048,2011-11-25,14,2282.264,1035.9857,454.85,15,581.1356999999999,3,4,4,Loyal
C13049,2011-12-05,15,1392.061,598.6886000000001,134.75,5,463.93860000000006,5,4,3,Loyal
C13050,2011-11-25,27,6458.8845,2919.3607,1340.9,15,1578.4607,3,5,5,Loyal
C13052,2011-11-20,11,26304.9845,16429.282600000002,107.25,20,16322.032600000002,3,2,5,Other
C13055,2011-11-29,15,2037.5205,934.8371,347.40000000000003,11,587.4370999999999,4,4,4,Champions
C13058,2011-11-26,10,543.8755,280.4731,36.5,14,243.9731,3,2,1,Other
C13059,2011-11-22,11,560.5315,254.17350000000002,35.65,18,218.5235,3,2,1,Other
C13060,2011-11-28,10,726.3155,367.6545,65.85,12,301.80449999999996,4,2,1,Potential Loyalists
C13061,2011-12-04,12,1058.9665,497.4341,75.85,6,421.58410000000003,4,3,2,Potential Loyalists
C13062,2011-10-23,10,984.782,469.6347,146.15,48,323.4847,1,2,2,Lost
C13064,2011-11-27,14,1484.2,692.9741,207.04999999999998,13,485.92410000000007,3,4,3,Loyal
C13065,2011-11-13,11,757.706,335.20869999999996,49.9,27,285.3087,2,2,1,Other
C13066,2011-11-15,12,1034.337,491.8225,143.45,25,348.3725,2,3,2,At Risk
C13067,2011-09-18,12,672.9110000000001,327.5407,42.85,83,284.6907,1,3,1,At Risk
C13068,2011-11-29,10,673.577,266.2353,92.5,11,173.7353,4,2,1,Potential Loyalists
C13069,2011-12-09,36,5111.724,1506.6719,2090.2,1,-583.5280999999998,5,5,5,Champions
C13070,2011-11-26,10,830.501,400.57660000000004,60.25,14,340.32660000000004,3,2,2,Other
C13072,2011-10-25,17,900.7415,415.5994,70.2,46,345.3994,1,4,2,At Risk
C13075,2011-12-09,15,1831.035,832.0413,213.70000000000002,1,618.3412999999999,5,4,4,Champions
C13077,2011-12-08,14,1284.863,483.4203,334.55,2,148.8703,5,4,3,Loyal
